"zip","latitude","longitude"
"03771",44.27,-72.02
"03772",43.34,-72.07
"03773",43.35,-72.18
"03774",44.09,-72.01
"03777",43.89,-72.09
"03779",43.99,-72.08
"03780",44.02,-72.00
"03781",43.55,-72.27
"03782",43.38,-72.09
"03784",43.64,-72.30
"03785",44.13,-71.98
"03801",43.07,-70.80
"03802",43.00,-71.01
"03803",42.92,-71.44
"03804",43.00,-71.01
"03805",43.28,-70.93
"03809",43.46,-71.22
"03810",43.48,-71.24
"03811",42.83,-71.16
"03812",44.08,-71.29
"03813",43.98,-71.06
"03814",43.76,-71.13
"03815",43.26,-71.10
"03816",43.68,-71.25
"03817",43.89,-71.24
"03818",43.97,-71.15
"03819",42.92,-71.12
"03820",43.18,-70.88
"03821",43.32,-71.02
"03822",43.32,-71.02
"03823",43.17,-70.94
"03824",43.11,-70.91
"03825",43.20,-71.03
"03826",42.88,-71.12
"03827",42.90,-70.98
"03830",43.63,-71.00
"03832",43.88,-71.25
"03833",42.95,-70.92
"03835",43.38,-71.06
"03836",43.81,-71.06
"03837",43.44,-71.29
"03838",44.10,-71.19
"03839",43.26,-70.98
"03840",43.03,-70.84
"03841",42.88,-71.17
"03842",42.93,-70.82
"03843",43.00,-71.01
"03844",42.92,-70.88
"03845",44.09,-71.11
"03846",44.16,-71.18
"03847",43.88,-71.25
"03848",42.91,-71.06
"03849",43.91,-71.12
"03850",43.70,-71.30
"03851",43.42,-71.01
"03852",43.50,-70.96
"03853",43.63,-71.27
"03854",43.06,-70.71
"03855",43.44,-71.14
"03856",43.03,-70.97
"03857",43.07,-70.95
"03858",42.86,-71.04
"03859",42.86,-71.04
"03860",44.03,-71.12
"03861",43.11,-70.99
"03862",42.97,-70.82
"03864",43.69,-71.11
"03865",42.83,-71.09
"03866",43.41,-71.02
"03867",43.30,-71.05
"03868",43.32,-70.94
"03869",43.22,-70.83
"03870",43.00,-70.76
"03871",42.98,-70.77
"03872",43.55,-71.02
"03873",42.93,-71.18
"03874",42.88,-70.86
"03875",43.87,-71.19
"03878",43.25,-70.87
"03882",43.72,-71.00
"03883",43.80,-71.30
"03884",43.25,-71.16
"03885",43.01,-70.89
"03886",43.86,-71.26
"03887",43.48,-71.06
"03890",43.81,-71.19
"03894",43.59,-71.19
"03896",43.58,-71.21
"03897",43.88,-71.25
"03901",43.28,-70.85
"03902",43.21,-70.63
"03903",43.13,-70.78
"03904",43.09,-70.74
"03905",43.09,-70.71
"03906",43.32,-70.72
"03907",43.25,-70.60
"03908",43.22,-70.78
"03909",43.15,-70.65
"03910",43.21,-70.73
"03911",43.15,-70.63
"04001",43.54,-70.93
"04002",43.48,-70.69
"04003",43.73,-69.99
"04004",43.36,-70.60
"04005",43.49,-70.48
"04006",43.43,-70.35
"04007",43.45,-70.50
"04008",44.03,-69.91
"04009",44.05,-70.72
"04010",43.97,-70.90
"04011",43.89,-69.97
"04013",44.40,-70.47
"04014",43.36,-70.60
"04015",43.95,-70.52
"04016",44.18,-70.89
"04017",43.73,-70.11
"04019",43.69,-70.10
"04020",43.77,-70.77
"04021",43.79,-70.26
"04022",43.97,-70.79
"04024",43.86,-70.69
"04027",43.45,-70.91
"04028",43.73,-70.84
"04029",43.90,-70.68
"04030",43.59,-70.69
"04032",43.85,-70.10
"04033",43.85,-70.10
"04034",43.85,-70.10
"04037",44.03,-70.96
"04038",43.68,-70.46
"04039",43.89,-70.34
"04040",44.10,-70.65
"04041",43.86,-70.85
"04042",43.59,-70.60
"04043",43.38,-70.54
"04046",43.39,-70.47
"04047",43.74,-70.90
"04048",43.69,-70.78
"04049",43.72,-70.67
"04050",43.69,-70.15
"04051",44.16,-70.93
"04053",44.40,-70.47
"04054",43.27,-70.59
"04055",43.96,-70.59
"04056",43.65,-70.86
"04057",44.40,-70.47
"04058",44.13,-70.98
"04060",43.58,-70.87
"04061",43.64,-70.72
"04062",43.79,-70.41
"04063",43.50,-70.38
"04064",43.52,-70.38
"04066",43.77,-69.96
"04067",43.96,-69.97
"04068",43.82,-70.92
"04069",43.89,-70.19
"04070",43.57,-70.27
"04071",43.92,-70.44
"04072",43.52,-70.45
"04073",43.42,-70.75
"04074",43.58,-70.34
"04075",43.79,-70.55
"04076",43.56,-70.82
"04077",43.91,-70.52
"04078",43.82,-70.12
"04079",43.78,-69.99
"04080",43.87,-70.83
"04081",44.56,-70.66
"04082",44.40,-70.47
"04083",43.47,-70.80
"04084",43.81,-70.48
"04085",43.77,-70.63
"04086",43.98,-69.93
"04087",43.56,-70.74
"04088",44.19,-70.71
"04090",43.31,-70.59
"04091",43.82,-70.74
"04092",43.68,-70.35
"04093",43.64,-70.53
"04094",43.40,-70.57
"04095",43.60,-70.90
"04096",43.80,-70.17
"04097",43.83,-70.20
"04098",44.40,-70.47
"04101",43.66,-70.25
"04102",43.66,-70.28
"04103",43.68,-70.28
"04104",43.84,-70.46
"04105",43.73,-70.26
"04106",43.63,-70.27
"04107",43.60,-70.23
"04108",43.65,-70.19
"04109",43.67,-70.19
"04110",43.75,-70.19
"04112",44.40,-70.47
"04116",44.40,-70.47
"04122",44.40,-70.47
"04123",44.40,-70.47
"04124",44.40,-70.47
"04210",44.09,-70.23
"04211",44.19,-70.23
"04212",44.19,-70.23
"04216",44.66,-70.79
"04217",44.41,-70.80
"04219",44.39,-70.64
"04220",44.28,-70.36
"04221",44.46,-70.29
"04222",43.96,-70.18
"04223",44.02,-70.28
"04224",44.55,-70.42
"04225",44.60,-70.22
"04226",44.60,-70.69
"04227",44.57,-70.32
"04228",44.39,-70.13
"04230",44.06,-70.32
"04231",44.26,-70.88
"04233",44.20,-70.72
"04234",44.61,-70.18
"04235",44.59,-70.56
"04236",44.18,-70.14
"04237",44.49,-70.71
"04238",44.20,-70.37
"04239",44.51,-70.20
"04240",44.09,-70.19
"04241",44.19,-70.23
"04243",44.19,-70.23
"04250",44.02,-70.11
"04251",44.01,-70.09
"04252",43.99,-70.07
"04253",44.40,-70.21
"04254",44.43,-70.14
"04255",44.40,-70.70
"04256",44.10,-70.36
"04257",44.56,-70.53
"04258",44.14,-70.33
"04259",44.22,-70.02
"04260",43.96,-70.29
"04261",44.68,-71.01
"04262",45.06,-70.38
"04263",44.28,-70.12
"04265",44.27,-70.03
"04266",44.35,-70.25
"04267",44.56,-70.66
"04268",44.21,-70.56
"04270",44.11,-70.50
"04271",44.26,-70.49
"04273",44.06,-70.41
"04274",44.04,-70.38
"04275",44.65,-70.60
"04276",44.54,-70.56
"04278",44.37,-70.56
"04279",44.55,-70.70
"04280",44.11,-70.07
"04281",44.21,-70.50
"04282",44.25,-70.24
"04283",44.19,-70.23
"04284",44.34,-70.07
"04285",44.70,-70.42
"04286",44.40,-70.86
"04287",44.05,-69.96
"04288",44.19,-70.23
"04289",44.32,-70.57
"04290",44.49,-70.44
"04291",44.04,-70.45
"04292",44.37,-70.44
"04294",44.59,-70.29
"04330",44.32,-69.76
"04332",44.41,-69.75
"04333",44.41,-69.75
"04336",44.31,-69.81
"04338",44.41,-69.75
"04341",44.25,-69.55
"04342",44.07,-69.74
"04343",44.41,-69.75
"04344",44.25,-69.79
"04345",44.20,-69.78
"04346",44.23,-69.75
"04347",44.28,-69.80
"04348",44.22,-69.51
"04349",44.43,-70.07
"04350",44.16,-69.95
"04351",44.35,-69.86
"04352",44.49,-69.99
"04353",44.18,-69.57
"04354",44.38,-69.43
"04355",44.40,-69.95
"04357",44.10,-69.82
"04358",44.39,-69.58
"04359",44.18,-69.77
"04360",44.54,-70.00
"04361",44.40,-69.54
"04363",44.30,-69.58
"04364",44.32,-69.95
"04401",44.82,-68.79
"04402",45.51,-68.64
"04406",45.23,-69.56
"04408",44.88,-68.29
"04410",45.08,-68.92
"04411",44.90,-68.62
"04412",44.78,-68.75
"04413",45.55,-67.74
"04414",45.34,-69.04
"04415",45.35,-69.05
"04416",44.60,-68.77
"04417",45.23,-68.37
"04418",45.07,-68.60
"04419",44.80,-68.99
"04420",44.41,-68.79
"04421",44.41,-68.79
"04422",45.06,-69.08
"04423",45.03,-68.52
"04424",45.66,-67.86
"04426",45.18,-69.20
"04427",44.98,-69.01
"04428",44.79,-68.57
"04429",44.72,-68.61
"04430",45.63,-68.57
"04431",44.56,-68.66
"04433",45.26,-68.59
"04434",44.79,-69.13
"04435",44.96,-69.10
"04438",44.59,-68.93
"04441",45.47,-69.58
"04442",45.47,-69.69
"04443",45.17,-69.39
"04444",44.74,-68.87
"04446",45.83,-67.98
"04448",45.24,-68.66
"04449",44.99,-68.88
"04450",44.91,-68.93
"04451",45.59,-68.23
"04453",45.17,-68.83
"04454",45.00,-67.49
"04455",45.36,-68.29
"04456",44.88,-68.98
"04457",45.35,-68.50
"04458",45.42,-68.45
"04459",45.52,-68.35
"04460",45.60,-68.52
"04461",44.93,-68.62
"04462",45.65,-68.71
"04463",45.24,-68.97
"04464",45.29,-69.48
"04467",45.51,-68.64
"04468",44.94,-68.67
"04469",45.00,-68.63
"04471",45.89,-67.84
"04472",44.54,-68.73
"04473",44.88,-68.71
"04474",44.72,-68.78
"04475",45.18,-68.58
"04476",44.43,-68.75
"04478",45.86,-69.87
"04479",45.14,-69.32
"04481",45.24,-69.10
"04482",45.29,-69.33
"04485",45.36,-69.62
"04487",45.42,-68.11
"04488",44.88,-69.10
"04489",44.92,-68.68
"04490",45.43,-67.74
"04491",45.57,-67.46
"04492",45.34,-67.67
"04493",45.23,-68.53
"04495",45.45,-68.35
"04496",44.65,-68.88
"04497",45.66,-68.10
"04530",43.90,-69.82
"04535",44.08,-69.63
"04536",44.02,-69.52
"04537",43.89,-69.62
"04538",43.85,-69.62
"04539",43.95,-69.49
"04541",43.88,-69.47
"04543",44.02,-69.50
"04544",43.82,-69.59
"04547",43.98,-69.33
"04548",43.80,-69.74
"04549",44.02,-69.52
"04551",44.01,-69.44
"04552",44.02,-69.52
"04553",44.04,-69.53
"04554",43.86,-69.50
"04555",44.09,-69.48
"04556",43.97,-69.61
"04558",43.89,-69.52
"04562",43.76,-69.81
"04563",43.98,-69.27
"04564",43.92,-69.46
"04565",43.77,-69.86
"04567",43.90,-69.85
"04568",43.86,-69.56
"04570",44.02,-69.52
"04571",43.88,-69.68
"04572",44.10,-69.37
"04573",43.94,-69.55
"04574",44.26,-69.38
"04575",43.85,-69.66
"04576",43.81,-69.66
"04578",44.00,-69.68
"04579",43.95,-69.78
"04605",44.55,-68.41
"04606",44.58,-67.71
"04607",44.47,-68.08
"04608",44.17,-68.42
"04609",44.37,-68.24
"04611",44.51,-67.60
"04612",44.24,-68.35
"04613",44.38,-68.03
"04614",44.43,-68.58
"04615",44.64,-68.39
"04616",44.25,-68.55
"04617",44.37,-68.73
"04618",44.62,-67.39
"04619",45.17,-67.26
"04622",44.62,-67.94
"04623",44.66,-67.75
"04624",44.40,-67.98
"04625",44.64,-68.39
"04626",44.67,-67.24
"04627",44.23,-68.64
"04628",44.89,-67.22
"04629",44.64,-68.39
"04630",44.74,-67.38
"04631",44.92,-67.00
"04634",44.60,-68.24
"04635",44.64,-68.39
"04637",45.18,-67.60
"04638",45.00,-67.43
"04640",44.50,-68.24
"04642",44.33,-68.80
"04643",44.61,-67.81
"04644",44.64,-68.39
"04645",44.05,-68.62
"04646",44.64,-68.39
"04648",44.65,-67.57
"04649",44.55,-67.60
"04650",44.28,-68.70
"04652",44.90,-67.04
"04653",44.64,-68.39
"04654",44.72,-67.48
"04655",44.68,-67.40
"04656",44.64,-68.39
"04657",45.01,-67.38
"04658",44.53,-67.88
"04659",44.13,-68.43
"04660",44.33,-68.30
"04661",44.30,-68.57
"04662",44.29,-68.28
"04664",44.54,-68.12
"04665",44.64,-68.39
"04666",44.96,-67.20
"04667",44.98,-67.09
"04668",45.21,-67.60
"04669",44.41,-68.01
"04671",45.06,-67.14
"04672",44.41,-68.25
"04673",44.31,-68.68
"04674",44.64,-68.39
"04675",44.29,-68.24
"04676",44.33,-68.63
"04677",44.49,-68.17
"04678",44.47,-68.03
"04679",44.28,-68.32
"04680",44.49,-67.95
"04681",44.17,-68.67
"04683",44.64,-68.39
"04684",44.48,-68.50
"04685",44.21,-68.39
"04686",44.98,-67.69
"04690",44.64,-68.39
"04691",44.76,-67.25
"04692",44.72,-67.52
"04693",44.39,-68.08
"04694",45.10,-67.47
"04730",46.11,-67.86
"04732",46.61,-68.38
"04733",45.81,-68.40
"04734",46.51,-68.88
"04735",46.42,-67.84
"04736",46.87,-68.02
"04737",46.51,-68.88
"04738",46.51,-68.88
"04739",47.01,-68.69
"04740",46.63,-67.90
"04741",46.51,-68.88
"04742",46.76,-67.84
"04743",47.05,-68.25
"04744",46.51,-68.88
"04745",47.28,-68.39
"04746",47.30,-68.15
"04747",46.01,-68.26
"04749",47.26,-68.11
"04750",46.92,-67.84
"04751",46.89,-67.96
"04756",47.32,-68.33
"04757",46.67,-68.15
"04758",46.52,-67.86
"04759",46.51,-68.88
"04760",46.30,-67.84
"04761",46.10,-68.00
"04762",46.95,-68.11
"04763",46.10,-68.12
"04764",46.40,-68.52
"04765",46.01,-68.46
"04766",46.88,-68.23
"04768",46.77,-68.48
"04769",46.68,-68.01
"04770",46.51,-68.88
"04772",47.23,-68.32
"04773",47.33,-68.23
"04774",47.14,-68.95
"04775",46.51,-68.88
"04776",45.87,-68.36
"04777",45.88,-68.46
"04779",47.12,-68.32
"04780",46.14,-68.20
"04781",47.15,-68.59
"04782",45.51,-68.64
"04783",47.06,-68.20
"04784",47.28,-68.42
"04785",47.15,-67.94
"04786",46.78,-68.13
"04787",46.59,-67.93
"04788",46.51,-68.88
"04841",44.11,-69.11
"04843",44.21,-69.07
"04846",44.13,-69.09
"04847",44.25,-69.14
"04848",44.30,-68.90
"04849",44.30,-69.08
"04850",44.47,-69.14
"04851",44.03,-69.14
"04852",43.76,-69.31
"04853",44.14,-68.86
"04854",44.07,-69.08
"04855",44.03,-69.14
"04856",44.18,-69.09
"04857",43.99,-69.20
"04858",44.03,-69.13
"04859",44.01,-69.17
"04860",43.95,-69.23
"04861",44.08,-69.18
"04862",44.26,-69.27
"04863",44.03,-68.83
"04864",44.12,-69.24
"04865",44.19,-69.12
"04901",44.55,-69.61
"04903",44.54,-69.71
"04910",44.53,-69.46
"04911",44.78,-69.93
"04912",44.93,-69.66
"04915",44.43,-69.01
"04917",44.46,-69.86
"04918",44.41,-69.75
"04920",45.06,-69.88
"04921",44.56,-69.14
"04922",44.68,-69.38
"04923",45.05,-69.44
"04924",44.74,-69.54
"04925",45.24,-69.93
"04926",44.39,-69.53
"04927",44.64,-69.52
"04928",44.92,-69.23
"04929",44.76,-69.32
"04930",45.02,-69.27
"04932",44.69,-69.10
"04933",45.51,-68.64
"04935",44.41,-69.75
"04936",45.33,-70.62
"04937",44.64,-69.68
"04938",44.66,-70.13
"04939",45.01,-69.15
"04940",44.62,-70.07
"04941",44.46,-69.31
"04942",44.97,-69.54
"04943",44.87,-69.47
"04944",44.68,-69.64
"04945",45.63,-70.24
"04947",44.98,-70.18
"04949",44.37,-69.33
"04950",44.80,-69.84
"04951",44.59,-69.03
"04952",44.41,-69.14
"04953",44.83,-69.26
"04954",45.57,-69.90
"04955",44.64,-70.01
"04956",44.79,-70.12
"04957",44.68,-69.83
"04958",44.87,-69.91
"04961",45.13,-70.13
"04962",44.47,-69.57
"04963",44.51,-69.74
"04964",45.06,-70.38
"04965",44.85,-69.38
"04966",44.83,-70.36
"04967",44.78,-69.40
"04969",44.76,-69.22
"04970",44.96,-70.66
"04971",44.92,-69.39
"04972",44.47,-69.14
"04973",44.37,-69.21
"04974",44.48,-68.93
"04975",44.62,-69.58
"04976",44.77,-69.69
"04978",44.63,-69.80
"04979",44.96,-69.83
"04981",44.51,-68.85
"04982",45.11,-70.42
"04983",44.82,-70.22
"04984",44.69,-70.24
"04985",45.38,-69.98
"04986",44.57,-69.24
"04987",44.67,-69.25
"04988",44.60,-69.33
"04989",44.44,-69.65
"04992",44.66,-70.15
"05001",43.67,-72.38
"05009",43.59,-72.58
"05030",43.41,-72.42
"05031",43.65,-72.54
"05032",43.81,-72.65
"05033",44.00,-72.14
"05034",43.58,-72.64
"05035",43.59,-72.67
"05036",44.03,-72.59
"05037",43.46,-72.49
"05038",44.00,-72.47
"05039",44.03,-72.28
"05040",44.06,-72.21
"05041",43.95,-72.54
"05042",44.22,-72.09
"05043",43.80,-72.21
"05044",43.87,-72.17
"05045",43.90,-72.19
"05046",44.22,-72.21
"05047",43.67,-72.35
"05048",43.57,-72.41
"05049",43.59,-72.58
"05050",44.46,-72.13
"05051",44.06,-72.11
"05052",43.59,-72.35
"05053",43.72,-72.49
"05054",43.99,-72.41
"05055",43.74,-72.30
"05056",43.49,-72.71
"05058",43.88,-72.27
"05059",43.66,-72.43
"05060",43.94,-72.67
"05061",43.93,-72.59
"05062",43.47,-72.57
"05065",43.77,-72.42
"05067",43.67,-72.53
"05068",43.80,-72.52
"05069",44.19,-72.11
"05070",43.82,-72.37
"05071",43.56,-72.53
"05072",43.87,-72.36
"05073",43.63,-72.48
"05074",43.99,-72.41
"05075",43.81,-72.26
"05076",44.15,-72.23
"05077",43.91,-72.47
"05079",43.96,-72.31
"05081",44.15,-72.05
"05083",43.91,-72.26
"05084",43.71,-72.44
"05085",43.99,-72.41
"05086",44.11,-72.27
"05088",43.67,-72.31
"05089",43.47,-72.41
"05091",43.62,-72.53
"05101",43.14,-72.46
"05141",42.99,-72.72
"05142",43.37,-72.60
"05143",43.28,-72.60
"05144",43.59,-72.58
"05146",43.16,-72.59
"05148",43.22,-72.78
"05149",43.39,-72.70
"05150",43.33,-72.52
"05151",43.38,-72.50
"05152",43.25,-72.88
"05153",43.43,-72.62
"05154",43.16,-72.53
"05155",43.16,-72.85
"05156",43.30,-72.47
"05158",43.08,-72.47
"05159",43.09,-72.45
"05161",43.29,-72.79
"05201",42.88,-73.19
"05250",43.08,-73.15
"05251",43.26,-73.07
"05252",43.06,-73.06
"05253",43.23,-73.00
"05254",43.17,-73.04
"05255",43.16,-73.04
"05257",42.96,-73.25
"05260",42.80,-73.25
"05261",42.78,-73.21
"05262",42.96,-73.21
"05301",42.85,-72.59
"05302",42.99,-72.72
"05303",42.99,-72.72
"05304",42.99,-72.72
"05340",43.16,-72.91
"05341",42.95,-72.78
"05342",42.77,-72.80
"05343",43.10,-72.79
"05344",42.99,-72.72
"05345",42.97,-72.67
"05346",43.03,-72.51
"05350",42.78,-72.96
"05351",42.93,-72.72
"05352",42.78,-73.06
"05353",43.06,-72.66
"05354",42.75,-72.51
"05355",43.03,-72.80
"05356",42.95,-72.86
"05357",42.95,-72.62
"05358",42.77,-72.75
"05359",43.13,-72.72
"05360",43.04,-72.88
"05361",42.79,-72.85
"05362",42.93,-72.66
"05363",42.88,-72.86
"05401",44.48,-73.21
"05402",44.44,-73.08
"05403",44.45,-73.17
"05404",44.49,-73.18
"05405",44.44,-73.08
"05406",44.44,-73.08
"05407",44.44,-73.08
"05408",44.51,-73.24
"05439",44.49,-73.16
"05440",44.96,-73.28
"05441",44.79,-72.76
"05442",44.72,-72.70
"05443",44.14,-73.07
"05444",44.62,-72.88
"05445",44.31,-73.22
"05446",44.53,-73.20
"05447",44.93,-72.70
"05448",44.74,-72.88
"05449",44.44,-73.08
"05450",44.89,-72.79
"05451",44.50,-73.05
"05452",44.50,-73.09
"05453",44.44,-73.08
"05454",44.69,-73.02
"05455",44.78,-73.02
"05456",44.21,-73.25
"05457",44.96,-72.90
"05458",44.71,-73.30
"05459",44.94,-73.01
"05460",44.97,-73.10
"05461",44.33,-73.09
"05462",44.32,-72.99
"05463",44.87,-73.33
"05464",44.63,-72.82
"05465",44.45,-72.95
"05466",44.36,-73.01
"05468",44.64,-73.13
"05469",44.24,-73.13
"05470",44.82,-72.89
"05471",44.84,-72.61
"05472",44.11,-73.17
"05473",44.25,-73.20
"05474",44.83,-73.27
"05476",44.97,-72.69
"05477",44.38,-72.95
"05478",44.81,-73.08
"05479",44.82,-72.89
"05481",44.82,-72.89
"05482",44.39,-73.21
"05483",44.88,-72.95
"05485",44.90,-72.96
"05486",44.64,-73.31
"05487",44.22,-73.01
"05488",44.91,-73.12
"05489",44.53,-72.92
"05490",44.50,-72.88
"05491",44.13,-73.27
"05492",44.71,-72.75
"05494",44.61,-73.00
"05495",44.43,-73.09
"05501",42.64,-71.18
"05544",42.64,-71.18
"05601",44.19,-72.55
"05602",44.26,-72.57
"05603",44.15,-72.65
"05604",44.25,-72.58
"05609",44.25,-72.58
"05620",44.25,-72.58
"05633",44.25,-72.58
"05640",44.35,-72.50
"05641",44.19,-72.49
"05647",44.40,-72.30
"05648",44.39,-72.47
"05649",44.15,-72.45
"05650",44.38,-72.44
"05651",44.28,-72.49
"05652",44.73,-72.58
"05653",44.69,-72.51
"05654",44.15,-72.48
"05655",44.62,-72.59
"05656",44.64,-72.67
"05657",44.59,-72.64
"05658",44.32,-72.37
"05660",44.25,-72.74
"05661",44.55,-72.60
"05662",44.44,-72.71
"05663",44.18,-72.67
"05664",44.18,-72.64
"05665",44.67,-72.59
"05666",44.25,-72.58
"05667",44.26,-72.42
"05669",44.08,-72.72
"05670",44.17,-72.50
"05671",44.25,-72.58
"05672",44.46,-72.69
"05673",44.18,-72.82
"05674",44.11,-72.86
"05675",44.07,-72.42
"05676",44.34,-72.77
"05677",44.38,-72.70
"05678",44.15,-72.46
"05679",44.11,-72.53
"05680",44.55,-72.48
"05681",44.45,-72.40
"05682",44.39,-72.56
"05701",43.61,-72.97
"05702",43.41,-72.99
"05730",43.42,-72.82
"05731",43.68,-73.29
"05732",43.64,-73.20
"05733",43.80,-73.08
"05734",43.95,-73.34
"05735",43.62,-73.17
"05736",43.60,-73.01
"05737",43.71,-72.92
"05738",43.52,-72.86
"05739",43.35,-73.01
"05740",43.97,-73.09
"05741",43.59,-72.81
"05742",43.44,-72.88
"05743",43.62,-73.27
"05744",43.70,-73.07
"05745",43.59,-72.81
"05746",43.59,-72.58
"05747",43.98,-72.82
"05748",43.91,-72.91
"05750",43.59,-73.25
"05751",43.66,-72.79
"05753",43.99,-73.17
"05757",43.47,-73.06
"05758",43.44,-72.79
"05759",43.55,-72.95
"05760",43.78,-73.29
"05761",43.35,-73.14
"05762",43.59,-72.81
"05763",43.71,-73.01
"05764",43.53,-73.22
"05765",43.65,-73.03
"05766",43.99,-73.01
"05767",43.88,-72.81
"05768",43.02,-73.05
"05769",43.90,-73.10
"05770",43.88,-73.30
"05772",43.77,-72.78
"05773",43.45,-72.98
"05774",43.43,-73.20
"05775",43.36,-73.23
"05776",43.26,-73.19
"05777",43.57,-73.04
"05778",43.89,-73.20
"05819",44.42,-72.00
"05820",44.74,-72.36
"05821",44.31,-72.07
"05822",44.73,-72.16
"05823",45.00,-72.13
"05824",44.44,-71.86
"05825",44.77,-72.22
"05826",44.64,-72.36
"05827",44.67,-72.35
"05828",44.43,-72.11
"05829",44.95,-72.13
"05830",44.99,-72.08
"05832",44.60,-71.93
"05833",44.82,-71.97
"05836",44.52,-72.30
"05837",44.65,-71.86
"05838",44.46,-71.93
"05839",44.67,-72.21
"05840",44.68,-71.71
"05841",44.59,-72.28
"05842",44.77,-72.22
"05843",44.50,-72.36
"05845",44.80,-72.27
"05846",44.80,-71.88
"05847",44.79,-72.45
"05848",44.38,-71.91
"05849",44.49,-71.95
"05850",44.54,-72.01
"05851",44.55,-72.07
"05853",44.87,-71.97
"05855",44.93,-72.20
"05857",44.94,-72.29
"05858",44.55,-71.78
"05859",44.93,-72.43
"05860",44.82,-72.10
"05861",44.46,-72.13
"05862",44.46,-72.13
"05863",44.50,-71.97
"05866",44.61,-72.12
"05867",44.64,-72.02
"05868",44.77,-72.22
"05871",44.66,-71.95
"05872",44.87,-72.05
"05873",44.44,-72.21
"05874",44.88,-72.43
"05875",44.70,-72.25
"05901",44.68,-71.71
"05902",45.00,-71.49
"05903",44.97,-71.56
"05904",44.41,-71.71
"05905",44.69,-71.59
"05906",44.46,-71.69
"05907",44.98,-71.78
"06001",41.79,-72.86
"06002",41.83,-72.72
"06006",41.87,-72.73
"06010",41.68,-72.93
"06011",41.79,-72.71
"06013",41.75,-72.94
"06016",41.90,-72.54
"06018",42.02,-73.32
"06019",41.83,-72.89
"06020",41.85,-72.90
"06021",42.02,-73.10
"06022",41.85,-72.92
"06023",41.61,-72.71
"06024",42.01,-73.29
"06025",41.68,-72.53
"06026",41.93,-72.74
"06027",42.00,-72.92
"06028",41.85,-72.60
"06029",41.91,-72.46
"06030",41.79,-72.71
"06031",41.95,-73.35
"06032",41.72,-72.84
"06033",41.70,-72.57
"06034",41.79,-72.71
"06035",41.96,-72.79
"06037",41.60,-72.77
"06039",41.95,-73.43
"06040",41.77,-72.52
"06041",41.79,-72.56
"06042",41.79,-72.52
"06043",41.76,-72.43
"06045",41.79,-72.71
"06049",41.79,-72.71
"06050",41.66,-72.77
"06051",41.66,-72.77
"06052",41.65,-72.79
"06053",41.68,-72.79
"06057",41.84,-73.01
"06058",41.98,-73.19
"06059",41.89,-72.89
"06060",42.02,-72.84
"06061",41.87,-72.96
"06062",41.67,-72.86
"06063",41.92,-72.98
"06064",41.79,-72.71
"06065",41.96,-73.01
"06066",41.85,-72.46
"06067",41.65,-72.66
"06068",42.00,-73.42
"06069",41.87,-73.45
"06070",41.87,-72.82
"06071",41.99,-72.45
"06072",41.97,-72.49
"06073",41.65,-72.57
"06074",41.83,-72.55
"06075",41.81,-72.30
"06076",41.96,-72.28
"06077",41.99,-72.25
"06078",41.99,-72.64
"06079",42.03,-73.40
"06080",41.94,-72.62
"06081",41.90,-72.76
"06082",41.98,-72.56
"06083",41.79,-72.71
"06084",41.86,-72.37
"06085",41.74,-72.88
"06087",41.75,-72.88
"06088",41.90,-72.60
"06089",41.83,-72.82
"06090",41.95,-72.86
"06091",42.00,-72.99
"06092",41.87,-72.85
"06093",42.01,-72.73
"06094",41.89,-73.14
"06095",41.85,-72.66
"06096",41.92,-72.64
"06098",41.92,-73.06
"06101",41.78,-72.67
"06102",41.79,-72.71
"06103",41.76,-72.67
"06104",41.79,-72.71
"06105",41.76,-72.70
"06106",41.74,-72.69
"06107",41.75,-72.75
"06108",41.78,-72.61
"06109",41.70,-72.67
"06110",41.73,-72.73
"06111",41.68,-72.72
"06112",41.79,-72.69
"06114",41.74,-72.68
"06115",41.75,-72.67
"06117",41.79,-72.74
"06118",41.74,-72.61
"06119",41.76,-72.72
"06120",41.78,-72.67
"06123",41.79,-72.71
"06126",41.79,-72.71
"06127",41.79,-72.71
"06128",41.79,-72.71
"06129",41.79,-72.71
"06131",41.79,-72.71
"06132",41.79,-72.71
"06133",41.79,-72.71
"06134",41.79,-72.71
"06137",41.79,-72.71
"06138",41.79,-72.71
"06140",41.79,-72.71
"06141",41.79,-72.71
"06142",41.79,-72.71
"06143",41.79,-72.71
"06144",41.79,-72.71
"06145",41.79,-72.71
"06146",41.79,-72.71
"06147",41.79,-72.71
"06150",41.79,-72.71
"06151",41.79,-72.71
"06152",41.79,-72.71
"06153",41.79,-72.71
"06154",41.77,-72.68
"06155",41.76,-72.68
"06156",41.76,-72.69
"06160",41.76,-72.69
"06161",41.76,-72.67
"06167",41.79,-72.71
"06176",41.79,-72.71
"06180",41.79,-72.71
"06183",41.76,-72.67
"06199",41.92,-72.68
"06226",41.71,-72.21
"06230",41.84,-72.02
"06231",41.62,-72.36
"06232",41.73,-72.37
"06233",41.83,-72.02
"06234",41.78,-71.95
"06235",41.80,-72.13
"06237",41.69,-72.30
"06238",41.78,-72.33
"06239",41.79,-71.88
"06241",41.85,-71.86
"06242",41.87,-72.08
"06243",41.84,-71.80
"06244",41.98,-71.98
"06245",42.01,-71.94
"06246",41.97,-71.89
"06247",41.76,-72.06
"06248",41.68,-72.39
